n anno mese giorno hum_int hum_corrected RH_raw RH_true temp_int temp_corr
18623 2022 12 21 36270.40 7120.107043 1509 49.28 6139 21.79
18624 2022 12 21 36270.40 7120.507678 1508 49.25 6139 21.79
18625 2022 12 21 36271.40 7120.908103 1508 49.25 6139 21.79
18626 2022 12 21 36271.40 7121.308373 1509 49.28 6139 21.79
18627 2022 12 21 36271.40 7121.708841 1508 49.25 6139 21.79
18628 2022 12 21 36272.40 7122.109540 1508 49.25 6140 21.80
18629 2022 12 21 36272.40 7122.509753 1508 49.25 6139 21.79
18630 2022 12 21 36273.00 7122.510452 1508 49.25 6140 21.80
18631 2022 12 21 36273.00 7122.911059 1508 49.25 6140 21.80
18632 2022 12 21 36273.00 7123.311335 1508 49.25 6139 21.79
18633 2022 12 21 36274.00 7123.711571 1507 49.22 6141 21.81
18634 2022 12 21 36274.00 7124.111882 1507 49.22 6141 21.81
18635 2022 12 21 36275.00 7124.512411 1508 49.25 6141 21.81
18636 2022 12 21 36275.40 7124.912411 1507 49.22 6141 21.81
18637 2022 12 21 36275.40 7125.313006 1507 49.22 6141 21.81
18638 2022 12 21 36275.40 7125.713393 1507 49.22 6142 21.82
18639 2022 12 21 36276.40 7126.113956 1507 49.22 6141 21.81
18640 2022 12 21 36276.40 7126.514486 1506 49.19 6142 21.82
18641 2022 12 21 36277.40 7126.915045 1506 49.19 6141 21.81
18642 2022 12 21 36277.40 7127.315644 1506 49.19 6141 21.81
18643 2022 12 21 36277.40 7127.716228 1506 49.19 6142 21.82
18644 2022 12 21 36278.40 7128.116509 1506 49.19 6140 21.80
18645 2022 12 21 36278.40 7128.517088 1506 49.19 6143 21.83
18646 2022 12 21 36279.40 7128.917680 1506 49.19 6141 21.81
18647 2022 12 21 36279.40 7129.318284 1506 49.19 6141 21.81
18648 2022 12 21 36279.40 7129.718884 1506 49.19 6141 21.81
18649 2022 12 21 36280.40 7130.119506 1506 49.19 6140 21.80
18650 2022 12 21 36280.40 7130.520125 1506 49.19 6142 21.82
18651 2022 12 21 36281.40 7130.920561 1506 49.19 6142 21.82
18652 2022 12 21 36281.00 7130.920941 1506 49.19 6142 21.82
18653 2022 12 21 36281.00 7131.321238 1506 49.19 6142 21.82
18654 2022 12 21 36282.00 7131.721518 1506 49.19 6142 21.82
18655 2022 12 21 36282.00 7132.122005 1506 49.19 6142 21.82
18656 2022 12 21 36283.00 7132.522402 1506 49.19 6141 21.81
18657 2022 12 21 36283.00 7132.922841 1506 49.19 6141 21.81
18658 2022 12 21 36283.40 7133.322841 1506 49.19 6141 21.81
18659 2022 12 21 36283.40 7133.723441 1506 49.19 6140 21.80
18660 2022 12 21 36284.40 7134.123977 1506 49.19 6141 21.81
18661 2022 12 21 36284.40 7134.524655 1506 49.19 6142 21.82
18662 2022 12 21 36285.40 7134.925222 1506 49.19 6141 21.81
18663 2022 12 21 36285.40 7135.325805 1506 49.19 6141 21.81
18664 2022 12 21 36285.40 7135.726396 1506 49.19 6140 21.80
18665 2022 12 21 36286.40 7136.126765 1506 49.19 6142 21.82
18666 2022 12 21 36286.40 7136.527212 1506 49.19 6140 21.80
18667 2022 12 21 36287.40 7136.927681 1506 49.19 6140 21.80
18668 2022 12 21 36287.40 7137.328123 1506 49.19 6140 21.80
18669 2022 12 21 36287.40 7137.728691 1506 49.19 6141 21.81
18670 2022 12 21 36288.40 7138.129096 1506 49.19 6140 21.80
18671 2022 12 21 36288.40 7138.529345 1506 49.19 6140 21.80
18672 2022 12 21 36289.40 7138.929886 1506 49.19 6140 21.80
18673 2022 12 21 36289.00 7138.930462 1507 49.22 6139 21.79
18674 2022 12 21 36289.00 7139.331006 1507 49.22 6140 21.80
18675 2022 12 21 36290.00 7139.731580 1507 49.22 6138 21.78
18676 2022 12 21 36290.00 7140.132104 1507 49.22 6139 21.79
18677 2022 12 21 36291.00 7140.532714 1507 49.22 6140 21.80
18678 2022 12 21 36291.00 7140.933268 1508 49.25 6140 21.80
18679 2022 12 21 36291.40 7141.333268 1508 49.25 6140 21.80
18680 2022 12 21 36291.40 7141.733928 1508 49.25 6140 21.80
18681 2022 12 21 36292.40 7142.134525 1508 49.25 6139 21.79
18682 2022 12 21 36292.40 7142.535045 1508 49.25 6139 21.79
18683 2022 12 21 36293.40 7142.935403 1509 49.28 6139 21.79
18684 2022 12 21 36293.40 7143.335952 1508 49.25 6138 21.78
18685 2022 12 21 36293.40 7143.736565 1508 49.25 6139 21.79
18686 2022 12 21 36294.40 7144.137156 1508 49.25 6138 21.78
18687 2022 12 21 36294.40 7144.537391 1509 49.28 6139 21.79
18688 2022 12 21 36295.40 7144.938025 1510 49.31 6139 21.79
18689 2022 12 21 36295.40 7145.338582 1509 49.28 6138 21.78
18690 2022 12 21 36295.40 7145.738901 1509 49.28 6138 21.78
18691 2022 12 21 36296.40 7146.139538 1509 49.28 6138 21.78
18692 2022 12 21 36296.40 7146.539832 1509 49.28 6139 21.79
18693 2022 12 21 36297.40 7146.940511 1510 49.31 6139 21.79
18694 2022 12 21 36297.40 7147.341231 1510 49.31 6138 21.78
18695 2022 12 21 36297.00 7147.341746 1510 49.31 6138 21.78
18696 2022 12 21 36298.00 7147.742079 1510 49.31 6138 21.78
18697 2022 12 21 36298.00 7148.142324 1510 49.31 6138 21.78
18698 2022 12 21 36299.00 7148.542696 1510 49.31 6139 21.79
18699 2022 12 21 36299.00 7148.943118 1510 49.31 6138 21.78
18700 2022 12 21 36299.40 7149.343118 1510 49.31 6138 21.78
18701 2022 12 21 36299.40 7149.743511 1510 49.31 6138 21.78
18702 2022 12 21 36300.40 7150.143804 1511 49.34 6138 21.78
18703 2022 12 21 36300.40 7150.544047 1510 49.31 6138 21.78
18704 2022 12 21 36301.40 7150.944227 1510 49.31 6139 21.79
18705 2022 12 21 36301.40 7151.344507 1510 49.31 6138 21.78
18706 2022 12 21 36301.40 7151.744790 1510 49.31 6139 21.79
18707 2022 12 21 36302.40 7152.145084 1511 49.34 6139 21.79
18708 2022 12 21 36302.40 7152.545392 1511 49.34 6138 21.78
18709 2022 12 21 36303.40 7152.945688 1510 49.31 6138 21.78
18710 2022 12 21 36303.40 7153.345991 1511 49.34 6137 21.77
18711 2022 12 21 36303.40 7153.746282 1511 49.34 6137 21.77
18712 2022 12 21 36304.40 7154.146581 1510 49.31 6138 21.78
18713 2022 12 21 36304.40 7154.546869 1510 49.31 6138 21.78
18714 2022 12 21 36305.40 7154.947204 1510 49.31 6137 21.77
18715 2022 12 21 36305.40 7155.347790 1510 49.31 6138 21.78
18716 2022 12 21 36305.40 7155.748383 1511 49.34 6138 21.78
18717 2022 12 21 36306.00 7155.749061 1511 49.34 6137 21.77
18718 2022 12 21 36306.00 7156.149782 1510 49.31 6138 21.78
18719 2022 12 21 36307.00 7156.550360 1510 49.31 6137 21.77
18720 2022 12 21 36307.00 7156.951007 1511 49.34 6137 21.77
18721 2022 12 21 36307.00 7157.351672 1511 49.34 6138 21.78
18722 2022 12 21 36308.00 7157.752117 1511 49.34 6138 21.78
18723 2022 12 21 36308.40 7158.152117 1511 49.34 6138 21.78
18724 2022 12 21 36308.40 7158.552941 1511 49.34 6137 21.77
18725 2022 12 21 36309.40 7158.953528 1511 49.34 6138 21.78
18726 2022 12 21 36309.40 7159.354225 1511 49.34 6138 21.78
18727 2022 12 21 36309.40 7159.754749 1512 49.37 6138 21.78
18728 2022 12 21 36310.40 7160.155251 1511 49.34 6136 21.76
18729 2022 12 21 36310.40 7160.555948 1512 49.37 6138 21.78
18730 2022 12 21 36311.40 7160.956628 1512 49.37 6138 21.78
18731 2022 12 21 36311.40 7161.356955 1512 49.37 6138 21.78
18732 2022 12 21 36311.40 7161.757566 1512 49.37 6138 21.78
18733 2022 12 21 36312.40 7162.158078 1512 49.37 6139 21.79
18734 2022 12 21 36312.40 7162.558387 1512 49.38 6138 21.78
18735 2022 12 21 36313.40 7162.958884 1512 49.37 6138 21.78
18736 2022 12 21 36313.40 7163.359361 1512 49.37 6138 21.78
18737 2022 12 21 36313.40 7163.759873 1512 49.37 6138 21.78
18738 2022 12 21 36314.00 7163.760210 1512 49.37 6137 21.77
18739 2022 12 21 36314.00 7164.160734 1512 49.37 6137 21.77
18740 2022 12 21 36315.00 7164.561211 1512 49.37 6138 21.78
18741 2022 12 21 36315.00 7164.961760 1512 49.37 6137 21.77
18742 2022 12 21 36315.00 7165.362150 1512 49.37 6139 21.79
18743 2022 12 21 36316.00 7165.762538 1512 49.38 6139 21.79
18744 2022 12 21 36316.40 7166.162538 1512 49.38 6139 21.79
18745 2022 12 21 36316.40 7166.563117 1512 49.38 6138 21.78
18746 2022 12 21 36317.40 7166.963412 1512 49.37 6138 21.78
18747 2022 12 21 36317.40 7167.364003 1512 49.37 6138 21.78
18748 2022 12 21 36317.40 7167.764584 1512 49.37 6138 21.78
18749 2022 12 21 36318.40 7168.165155 1512 49.37 6138 21.78
18750 2022 12 21 36318.40 7168.565762 1512 49.37 6138 21.78
18751 2022 12 21 36319.40 7168.966048 1512 49.37 6138 21.78
18752 2022 12 21 36319.40 7169.366666 1512 49.37 6139 21.79
18753 2022 12 21 36319.40 7169.767239 1513 49.41 6138 21.78
18754 2022 12 21 36320.40 7170.167830 1512 49.37 6137 21.77
18755 2022 12 21 36320.40 7170.568211 1512 49.37 6138 21.78
18756 2022 12 21 36321.40 7170.968643 1512 49.37 6137 21.77
18757 2022 12 21 36321.40 7171.369092 1512 49.37 6137 21.77
18758 2022 12 21 36321.40 7171.769485 1512 49.37 6138 21.78
18759 2022 12 21 36322.40 7172.170060 1512 49.37 6138 21.78
18760 2022 12 21 36322.00 7172.170593 1512 49.37 6138 21.78
18761 2022 12 21 36323.00 7172.570856 1512 49.37 6138 21.78
18762 2022 12 21 36323.00 7172.971494 1512 49.37 6138 21.78
18763 2022 12 21 36323.00 7173.371784 1512 49.37 6138 21.78
18764 2022 12 21 36324.00 7173.772078 1512 49.37 6138 21.78
18765 2022 12 21 36324.00 7174.172339 1512 49.37 6136 21.76
18766 2022 12 21 36324.40 7174.572339 1512 49.37 6138 21.78
18767 2022 12 21 36325.40 7174.972788 1512 49.37 6137 21.77
18768 2022 12 21 36325.40 7175.373009 1512 49.37 6138 21.78
18769 2022 12 21 36325.40 7175.773435 1512 49.37 6138 21.78
18770 2022 12 21 36326.40 7176.173687 1512 49.37 6137 21.77
18771 2022 12 21 36326.40 7176.573908 1512 49.37 6137 21.77
18772 2022 12 21 36327.40 7176.974196 1512 49.37 6137 21.77
18773 2022 12 21 36327.40 7177.374419 1512 49.37 6137 21.77
18774 2022 12 21 36327.40 7177.774657 1512 49.37 6137 21.77
18775 2022 12 21 36328.40 7178.174889 1512 49.37 6136 21.76
18776 2022 12 21 36328.40 7178.575156 1512 49.37 6136 21.76
18777 2022 12 21 36329.40 7178.975532 1512 49.37 6136 21.76
18778 2022 12 21 36329.40 7179.375882 1511 49.34 6136 21.76
18779 2022 12 21 36329.40 7179.776244 1511 49.34 6135 21.75
18780 2022 12 21 36330.40 7180.176597 1511 49.34 6136 21.76
18781 2022 12 21 36330.00 7180.176979 1512 49.37 6136 21.76
18782 2022 12 21 36331.00 7180.577659 1511 49.34 6136 21.76
18783 2022 12 21 36331.00 7180.978347 1511 49.34 6136 21.76
18784 2022 12 21 36331.00 7181.378993 1510 49.31 6136 21.76
18785 2022 12 21 36332.00 7181.779391 1510 49.31 6136 21.76
18786 2022 12 21 36332.00 7182.180062 1510 49.31 6137 21.77
18787 2022 12 21 36332.40 7182.580062 1510 49.31 6136 21.76
18788 2022 12 21 36333.40 7182.980648 1510 49.31 6136 21.76
18789 2022 12 21 36333.40 7183.381074 1510 49.31 6136 21.76
18790 2022 12 21 36333.40 7183.781695 1510 49.31 6136 21.76
18791 2022 12 21 36334.40 7184.182338 1510 49.31 6136 21.76
18792 2022 12 21 36334.40 7184.582997 1510 49.31 6135 21.75
18793 2022 12 21 36335.40 7184.983573 1510 49.31 6136 21.76
18794 2022 12 21 36335.40 7185.384248 1510 49.31 6135 21.75
18795 2022 12 21 36335.40 7185.784862 1510 49.31 6136 21.76
18796 2022 12 21 36336.40 7186.185483 1510 49.31 6135 21.75
18797 2022 12 21 36336.40 7186.586148 1510 49.31 6135 21.75
18798 2022 12 21 36337.40 7186.986602 1510 49.31 6134 21.74
18799 2022 12 21 36337.40 7187.387214 1510 49.31 6135 21.75
18800 2022 12 21 36337.40 7187.787877 1511 49.34 6134 21.74
18801 2022 12 21 36338.40 7188.188523 1511 49.34 6135 21.75
18802 2022 12 21 36338.40 7188.589186 1511 49.34 6135 21.75
18803 2022 12 21 36339.00 7188.589497 1511 49.34 6134 21.74
18804 2022 12 21 36339.00 7188.989742 1511 49.34 6134 21.74
18805 2022 12 21 36339.00 7189.390039 1511 49.34 6133 21.73
18806 2022 12 21 36340.00 7189.790548 1512 49.37 6132 21.72
18807 2022 12 21 36340.00 7190.191042 1512 49.37 6133 21.73
18808 2022 12 21 36341.00 7190.591547 1512 49.37 6132 21.72
18809 2022 12 21 36341.40 7190.991547 1511 49.33 6134 21.74
18810 2022 12 21 36341.40 7191.392208 1512 49.37 6133 21.73
18811 2022 12 21 36341.40 7191.792755 1512 49.37 6132 21.72
18812 2022 12 21 36342.40 7192.193033 1512 49.37 6133 21.73
18813 2022 12 21 36342.40 7192.593569 1512 49.37 6132 21.72
18814 2022 12 21 36343.40 7192.994149 1512 49.37 6132 21.72
18815 2022 12 21 36343.40 7193.394742 1512 49.37 6132 21.72
18816 2022 12 21 36343.40 7193.795304 1512 49.37 6132 21.72
18817 2022 12 21 36344.40 7194.195897 1512 49.37 6132 21.72
18818 2022 12 21 36344.40 7194.596507 1512 49.37 6132 21.72
18819 2022 12 21 36345.40 7194.997004 1512 49.37 6131 21.71
18820 2022 12 21 36345.40 7195.397595 1512 49.37 6132 21.72
18821 2022 12 21 36345.40 7195.798220 1512 49.37 6132 21.72
18822 2022 12 21 36346.40 7196.198483 1512 49.37 6132 21.72
18823 2022 12 21 36346.40 7196.598971 1512 49.37 6132 21.72
18824 2022 12 21 36347.40 7196.999265 1512 49.37 6130 21.70
18825 2022 12 21 36347.00 7196.999515 1512 49.36 6130 21.70
18826 2022 12 21 36347.00 7197.400133 1512 49.36 6131 21.71
18827 2022 12 21 36348.00 7197.800643 1513 49.40 6130 21.70
18828 2022 12 21 36348.00 7198.200852 1512 49.36 6131 21.71
18829 2022 12 21 36349.00 7198.601377 1513 49.40 6131 21.71
18830 2022 12 21 36349.00 7199.001734 1512 49.37 6131 21.71
18831 2022 12 21 36349.40 7199.401734 1512 49.37 6130 21.70
18832 2022 12 21 36349.40 7199.802093 1513 49.40 6130 21.70
18833 2022 12 21 36350.40 7200.202772 1513 49.40 6130 21.70
18834 2022 12 21 36350.40 7200.603380 1513 49.40 6130 21.70
18835 2022 12 21 36351.40 7201.003615 1514 49.43 6130 21.70
18836 2022 12 21 36351.40 7201.404269 1513 49.40 6129 21.69
18837 2022 12 21 36351.40 7201.804953 1513 49.39 6130 21.70
18838 2022 12 21 36352.40 7202.205207 1514 49.43 6130 21.70
18839 2022 12 21 36352.40 7202.605584 1513 49.40 6130 21.70
18840 2022 12 21 36353.40 7203.005870 1514 49.43 6130 21.70
18841 2022 12 21 36353.40 7203.406305 1513 49.40 6130 21.70
18842 2022 12 21 36353.40 7203.806569 1513 49.40 6129 21.69
18843 2022 12 21 36354.40 7204.207009 1513 49.39 6130 21.70
18844 2022 12 21 36354.40 7204.607511 1514 49.43 6130 21.70
18845 2022 12 21 36355.40 7205.008048 1514 49.43 6130 21.70
18846 2022 12 21 36355.00 7205.008411 1514 49.43 6131 21.71
18847 2022 12 21 36355.00 7205.408682 1514 49.43 6130 21.70
18848 2022 12 21 36356.00 7205.809271 1514 49.43 6130 21.70
18849 2022 12 21 36356.00 7206.209819 1513 49.40 6130 21.70
18850 2022 12 21 36357.00 7206.610389 1514 49.43 6131 21.71
18851 2022 12 21 36357.00 7207.010954 1514 49.43 6131 21.71
18852 2022 12 21 36357.40 7207.410954 1514 49.43 6130 21.70
18853 2022 12 21 36357.40 7207.811662 1514 49.43 6130 21.70
18854 2022 12 21 36358.40 7208.212243 1514 49.43 6130 21.70
18855 2022 12 21 36358.40 7208.612767 1514 49.43 6130 21.70
18856 2022 12 21 36359.40 7209.013351 1513 49.40 6130 21.70
18857 2022 12 21 36359.40 7209.413903 1514 49.43 6130 21.70
18858 2022 12 21 36359.40 7209.814538 1514 49.43 6130 21.70
18859 2022 12 21 36360.40 7210.214832 1514 49.43 6130 21.70
18860 2022 12 21 36360.40 7210.615087 1514 49.43 6129 21.69
18861 2022 12 21 36361.40 7211.015369 1514 49.43 6129 21.69
18862 2022 12 21 36361.40 7211.415682 1514 49.43 6129 21.69
18863 2022 12 21 36361.40 7211.815987 1514 49.43 6129 21.69
18864 2022 12 21 36362.40 7212.216290 1514 49.43 6129 21.69
18865 2022 12 21 36362.40 7212.616572 1514 49.43 6128 21.68
18866 2022 12 21 36363.40 7213.016865 1514 49.42 6129 21.69
18867 2022 12 21 36363.40 7213.417160 1514 49.43 6128 21.68
18868 2022 12 21 36363.00 7213.417498 1514 49.42 6129 21.69
18869 2022 12 21 36364.00 7213.817796 1514 49.43 6128 21.68
18870 2022 12 21 36364.00 7214.218083 1514 49.42 6128 21.68
18871 2022 12 21 36365.00 7214.618461 1514 49.42 6128 21.68
18872 2022 12 21 36365.00 7215.018763 1514 49.42 6128 21.68
18873 2022 12 21 36366.00 7215.419282 1514 49.42 6128 21.68
18874 2022 12 21 36366.40 7215.819282 1514 49.42 6128 21.68
18875 2022 12 21 36366.40 7216.219913 1514 49.42 6128 21.68
18876 2022 12 21 36366.40 7216.620476 1514 49.42 6128 21.68
18877 2022 12 21 36367.40 7217.020748 1515 49.46 6128 21.68
18878 2022 12 21 36367.40 7217.421150 1514 49.42 6129 21.69
18879 2022 12 21 36368.40 7217.821610 1515 49.46 6128 21.68
18880 2022 12 21 36368.40 7218.222138 1515 49.46 6128 21.68
18881 2022 12 21 36368.40 7218.622695 1515 49.46 6128 21.68
18882 2022 12 21 36369.40 7219.023238 1515 49.46 6127 21.67
18883 2022 12 21 36369.40 7219.423541 1515 49.45 6128 21.68
18884 2022 12 21 36370.40 7219.824068 1515 49.46 6128 21.68
18885 2022 12 21 36370.40 7220.224693 1516 49.49 6128 21.68
18886 2022 12 21 36370.40 7220.625263 1516 49.49 6128 21.68
18887 2022 12 21 36371.40 7221.025740 1516 49.49 6128 21.68
18888 2022 12 21 36371.40 7221.426295 1516 49.49 6128 21.68
18889 2022 12 21 36372.40 7221.826576 1516 49.49 6128 21.68
18890 2022 12 21 36372.00 7221.827158 1516 49.49 6128 21.68
18891 2022 12 21 36372.00 7222.227728 1516 49.49 6128 21.68
18892 2022 12 21 36373.00 7222.628218 1516 49.49 6128 21.68
18893 2022 12 21 36373.00 7223.028832 1516 49.49 6128 21.68
18894 2022 12 21 36374.00 7223.429446 1516 49.49 6128 21.68
18895 2022 12 21 36374.00 7223.829727 1516 49.49 6128 21.68
18896 2022 12 21 36374.40 7224.229727 1516 49.49 6127 21.67
18897 2022 12 21 36374.40 7224.630305 1516 49.49 6128 21.68
18898 2022 12 21 36375.40 7225.030903 1516 49.49 6128 21.68
18899 2022 12 21 36375.40 7225.431194 1516 49.49 6128 21.68
18900 2022 12 21 36376.40 7225.831813 1516 49.49 6128 21.68
18901 2022 12 21 36376.40 7226.232490 1516 49.49 6128 21.68
18902 2022 12 21 36376.40 7226.632711 1516 49.49 6128 21.68
18903 2022 12 21 36377.40 7227.033001 1516 49.49 6128 21.68
18904 2022 12 21 36377.40 7227.433599 1516 49.49 6128 21.68
18905 2022 12 21 36378.40 7227.834238 1516 49.49 6127 21.67
18906 2022 12 21 36378.40 7228.234612 1516 49.49 6128 21.68
18907 2022 12 21 36378.40 7228.635013 1515 49.46 6127 21.67
18908 2022 12 21 36379.40 7229.035605 1516 49.49 6128 21.68
18909 2022 12 21 36379.40 7229.436240 1516 49.49 6128 21.68
18910 2022 12 21 36380.40 7229.836488 1516 49.49 6129 21.69
18911 2022 12 21 36380.00 7229.836875 1515 49.46 6128 21.68
18912 2022 12 21 36380.00 7230.237344 1515 49.46 6128 21.68
18913 2022 12 21 36381.00 7230.637849 1515 49.46 6128 21.68
18914 2022 12 21 36381.00 7231.038356 1515 49.46 6129 21.69
18915 2022 12 21 36382.00 7231.438878 1516 49.49 6128 21.68
18916 2022 12 21 36382.00 7231.839190 1516 49.49 6128 21.68
18917 2022 12 21 36382.40 7232.239190 1516 49.49 6127 21.67
18918 2022 12 21 36382.40 7232.639819 1516 49.49 6128 21.68
18919 2022 12 21 36383.40 7233.040123 1516 49.49 6129 21.69
18920 2022 12 21 36383.40 7233.440719 1516 49.49 6128 21.68
18921 2022 12 21 36384.40 7233.841267 1516 49.49 6128 21.68
18922 2022 12 21 36384.40 7234.241776 1516 49.49 6128 21.68
18923 2022 12 21 36384.40 7234.642303 1516 49.49 6129 21.69
18924 2022 12 21 36385.40 7235.042901 1516 49.49 6128 21.68
18925 2022 12 21 36385.40 7235.443505 1516 49.49 6129 21.69
18926 2022 12 21 36386.40 7235.844090 1516 49.49 6129 21.69
18927 2022 12 21 36386.40 7236.244395 1516 49.49 6130 21.70
18928 2022 12 21 36386.40 7236.644846 1516 49.49 6130 21.70
18929 2022 12 21 36387.40 7237.045456 1516 49.49 6130 21.70
18930 2022 12 21 36387.40 7237.446043 1516 49.49 6130 21.70
18931 2022 12 21 36388.40 7237.846694 1516 49.49 6130 21.70
18932 2022 12 21 36388.40 7238.247362 1516 49.49 6130 21.70
18933 2022 12 21 36388.00 7238.248050 1516 49.49 6130 21.70
18934 2022 12 21 36389.00 7238.648404 1516 49.49 6129 21.69
18935 2022 12 21 36389.00 7239.048700 1516 49.49 6129 21.69
18936 2022 12 21 36390.00 7239.449227 1516 49.49 6130 21.70
18937 2022 12 21 36390.00 7239.849601 1515 49.46 6130 21.70
18938 2022 12 21 36390.00 7240.249926 1516 49.49 6130 21.70
18939 2022 12 21 36390.40 7240.649926 1515 49.46 6130 21.70
18940 2022 12 21 36391.40 7241.050600 1515 49.46 6130 21.70
18941 2022 12 21 36391.40 7241.450888 1515 49.46 6129 21.69
18942 2022 12 21 36392.40 7241.851564 1515 49.46 6130 21.70
18943 2022 12 21 36392.40 7242.251833 1515 49.46 6130 21.70
18944 2022 12 21 36392.40 7242.652206 1515 49.46 6130 21.70
18945 2022 12 21 36393.40 7243.052596 1515 49.46 6129 21.69
18946 2022 12 21 36393.40 7243.452924 1515 49.46 6128 21.68
18947 2022 12 21 36394.40 7243.853360 1515 49.46 6129 21.69
18948 2022 12 21 36394.40 7244.253679 1515 49.46 6129 21.69
18949 2022 12 21 36394.40 7244.654124 1515 49.46 6129 21.69
18950 2022 12 21 36395.40 7245.054659 1515 49.46 6128 21.68
18951 2022 12 21 36395.40 7245.454980 1515 49.46 6129 21.69
18952 2022 12 21 36396.40 7245.855555 1515 49.46 6130 21.70
18953 2022 12 21 36396.40 7246.256096 1515 49.46 6129 21.69
18954 2022 12 21 36396.00 7246.256678 1515 49.46 6128 21.68
18955 2022 12 21 36397.00 7246.657243 1515 49.46 6128 21.68
18956 2022 12 21 36397.00 7247.057491 1515 49.46 6128 21.68
18957 2022 12 21 36398.00 7247.458047 1516 49.49 6128 21.68
18958 2022 12 21 36398.00 7247.858714 1516 49.49 6128 21.68
18959 2022 12 21 36398.00 7248.258939 1516 49.49 6128 21.68
18960 2022 12 21 36398.40 7248.658939 1516 49.49 6128 21.68
18961 2022 12 21 36399.40 7249.059292 1516 49.49 6128 21.68
18962 2022 12 21 36399.40 7249.459848 1516 49.49 6128 21.68
18963 2022 12 21 36400.40 7249.860086 1516 49.49 6128 21.68
18964 2022 12 21 36400.40 7250.260717 1516 49.49 6128 21.68
18965 2022 12 21 36400.40 7250.661253 1516 49.49 6128 21.68
18966 2022 12 21 36401.40 7251.061497 1516 49.49 6129 21.69
18967 2022 12 21 36401.40 7251.461931 1516 49.49 6128 21.68
18968 2022 12 21 36402.40 7251.862464 1516 49.49 6129 21.69
18969 2022 12 21 36402.40 7252.262721 1516 49.49 6128 21.68
18970 2022 12 21 36402.40 7252.662927 1516 49.49 6129 21.69
18971 2022 12 21 36403.40 7253.063142 1517 49.52 6129 21.69
18972 2022 12 21 36403.40 7253.463361 1516 49.49 6128 21.68
18973 2022 12 21 36404.40 7253.863602 1516 49.49 6128 21.68
18974 2022 12 21 36404.40 7254.263877 1517 49.52 6128 21.68
